crash_severity,collision_type,weather,light,road_surface,traffic_control,city,year,fatality,injury,id,x,y,norm_x,norm_y
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2010,0,1,2808,-88.2750369173955,40.1354155567111,0.0021425017492227643,0.0063255249855080665
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,stop sign/flasher,urbana,2010,0,1,2809,-88.1957493804543,40.1109501430664,0.003044150960590432,0.005719932294094543
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,stop sign/flasher,champaign,2010,0,1,2810,-88.2402900575361,40.110201311698,0.002537639244955086,0.005701396461821742
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2010,0,1,2811,-88.2574894074614,40.0835994364498,0.002342050115888173,0.005042919909487268
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2010,0,1,2812,-88.2402899835312,40.1102013105405,0.002537640086530747,0.005701396433170243
B-Injury,pedalcyclist,clear,daylight,dry,other,champaign,2010,0,1,2813,-88.2816982407808,40.1187932912495,0.0020667499071460316,0.0059140738396387844
C-Injury,pedalcyclist,clear,dusk,dry,traffic signal,champaign,2010,0,1,2814,-88.2579798328102,40.1271692784025,0.00233647305237949,0.006121404754901075
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2010,0,1,2815,-88.2239132988055,40.110569828607,0.0027238739567882553,0.005710518365501488
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2010,0,1,2816,-88.2289311531276,40.1164012665383,0.002666811465420419,0.005854864021900823
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2010,0,1,2818,-88.2877129280474,40.0838412205775,0.001998351540394207,0.005048904795038699
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2010,0,1,2819,-88.2531108282894,40.1221512715086,0.002391842840062265,0.00599719396719321
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2010,0,1,2820,-88.2578894483318,40.1407502199765,0.0023375008947972412,0.006457573972359279
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2010,0,1,2824,-88.2193194650557,40.1105696712672,0.0027761145325136474,0.005710514470867489
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2010,0,1,2825,-88.2049250852805,40.1094738520919,0.0029398058473551225,0.005683389645049771
C-Injury,pedalcyclist,clear,daylight,dry,lane use marking,urbana,2010,0,1,2826,-88.2266493570216,40.1104894902643,0.002692759801550553,0.005708529749495032
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2010,0,1,2827,-88.2962000021287,40.0839500002026,0.0019018374607867121,0.005051597418465908
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2010,0,1,2828,-88.2049100886999,40.0983310739398,0.002939976386831853,0.005407572317415175
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2010,0,1,2829,-88.2387094344258,40.1126207405397,0.0025556139183508363,0.00576128461434617
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2010,0,1,2830,-88.1906696577784,40.0947593252494,0.003101917012121206,0.005319160777194241
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2010,0,1,2831,-88.2765633931357,40.1025083809037,0.002125142833806463,0.00551097324919048
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2010,0,1,2833,-88.244587325001,40.0980934391913,0.0024887711886344244,0.0054016901414992565
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2010,0,1,2835,-88.2050034479456,40.1127165894957,0.00293891471568525,0.005763657164758622
C-Injury,pedalcyclist,clear,dusk,dry,no controls,urbana,2010,0,1,2838,-88.1763160301714,40.1039134344801,0.0032651448977561175,0.005545752558024914
Property Damage,pedalcyclist,clear,daylight,dry,no controls,urbana,2010,0,0,2839,-88.2013172070143,40.1233983761479,0.002980834244993929,0.006028063564002576
Property Damage,pedalcyclist,rain,"darkness, lighted road",wet,no controls,urbana,2010,0,0,2840,-88.2129958633545,40.1164874026829,0.0028480258404803642,0.00585699615097068
C-Injury,pedalcyclist,clear,dusk,dry,no controls,champaign,2010,0,1,2842,-88.2289407656534,40.1115408520182,0.0026667021528267608,0.005734554120202228
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2010,0,1,2843,-88.2305635867562,40.1014981101747,0.0026482476084686095,0.005485966005139152
B-Injury,pedalcyclist,clear,daylight,dry,no controls,unincorporated,2005,0,1,2844,-88.4076016502466,40.1494425784445,0.0006349900841925184,0.006672736030757764
C-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2005,0,1,2846,-88.2255099696115,40.1059660652504,0.0027057167907495773,0.00559656135327836
C-Injury,pedalcyclist,clear,daylight,dry,yield,champaign,2005,0,1,2847,-88.2334792705186,40.1054186557579,0.002615090771134748,0.00558301131923106
B-Injury,pedalcyclist,clear,dawn,unknown,no controls,thomasboro,2005,0,1,2848,-88.1903078388056,40.2387914072745,0.00310603157796691,0.00888438871366732
C-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2005,0,1,2849,-88.1364851714829,40.3189669941749,0.003718097072966484,0.010868976023809995
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2850,-88.2579581466968,40.1358384865631,0.002336719664492798,0.006335993773449748
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2851,-88.2399271172527,40.1102203396634,0.0025417665622223568,0.0057018674612884365
B-Injury,pedalcyclist,clear,daylight,dry,yield,champaign,2005,0,1,2852,-88.2817374927142,40.0983280748165,0.0020663035384459643,0.005407498080078529
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,rantoul,2005,0,1,2853,-88.158879005872,40.3036081465493,0.0034634368338497296,0.01048879827551308
B-Injury,pedalcyclist,rain,daylight,wet,traffic signal,rantoul,2005,0,1,2854,-88.1533438558287,40.3082176082557,0.003526381955666859,0.010602896339060487
B-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2005,0,1,2855,-88.1434566641898,40.3050229147889,0.0036388180192371434,0.010523818051527793
B-Injury,pedalcyclist,clear,dusk,dry,no controls,unincorporated,2005,0,1,2857,-88.1536799866207,40.1859214104549,0.0035225595130078747,0.007575697017954577
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2859,-88.2418785499684,40.1163574404194,0.0025195750824888808,0.005853779193428973
B-Injury,pedalcyclist,clear,daylight,ice,traffic signal,urbana,2005,0,1,2860,-88.2019300070184,40.122021411026,0.0029738655502690825,0.005993979529035359
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2005,0,1,2861,-88.281465682926,40.1024083526773,0.002069394529673961,0.005508497249245339
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2862,-88.2413725066234,40.1038483531503,0.0025253297521448956,0.005544141599050451
B-Injury,pedalcyclist,rain,darkness,dry,no controls,champaign,2005,0,1,2864,-88.238675717834,40.109027792163,0.0025559973397507227,0.005672348318023789
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2865,-88.2386607698389,40.1063154061101,0.002556167326718553,0.005605208591968801
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,unincorporated,2005,0,3,2866,-88.238385419215,40.0833340589336,0.0025592985839433587,0.005036351016493663
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2005,0,1,2867,-88.2386491654897,40.105389642528,0.0025562992901103504,0.005582293154386761
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2868,-88.204940341452,40.1020072537487,0.0029396323558388057,0.0054985688424249715
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2869,-88.2435603436002,40.1272276081802,0.00250044990897125,0.0061228485926215674
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2870,-88.2452017847364,40.094607848824,0.0024817836196266902,0.0053154112793326255
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2871,-88.2095261861744,40.0909155171137,0.0028874826304604966,0.005224014946104699
B-Injury,pedalcyclist,snow,daylight,dry,yield,champaign,2005,0,1,2874,-88.2508399296572,40.1372380728598,0.0024176672513102626,0.006370637750641078
B-Injury,pedalcyclist,clear,darkness,dry,stop sign/flasher,urbana,2005,0,1,2875,-88.2131668675867,40.1106915165713,0.0028460811990265846,0.005713530509211166
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2005,0,1,2876,-88.2156904460654,40.1164623282156,0.002817383340158385,0.005856375482366421
Property Damage,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2005,0,0,2878,-88.2193700773236,40.1164391840334,0.0027755389753303028,0.005855802594133715
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2005,0,1,2879,-88.2191277277582,40.1006242984507,0.002778294948121811,0.005464336532553316
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2005,0,1,2880,-88.2191763627947,40.103759969965,0.0027777418757980905,0.005541953848953969
C-Injury,pedalcyclist,snow,"darkness, lighted road",wet,no controls,champaign,2005,0,1,2881,-88.2579236849834,40.1245505535316,0.002337111559334107,0.006056583425261196
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2005,0,1,2882,-88.2194476723342,40.1224214716961,0.0027746565733437127,0.006003882235830125
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2883,-88.2192328082642,40.1064645407987,0.002777099984083196,0.00560890012478991
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,stop sign/flasher,urbana,2005,0,1,2884,-88.2192879009825,40.1082938992783,0.0027764734757071974,0.005654182258225792
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2886,-88.2255091488259,40.1059658212693,0.002705726124633638,0.005596555314011164
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2005,0,1,2887,-88.2256229392537,40.1126478186264,0.002704432112315487,0.005761954878566621
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2005,0,1,2888,-88.1757397510289,40.1129829803541,0.0032716982812311833,0.005770251141024426
B-Injury,pedalcyclist,clear,daylight,dry,other warning sign,urbana,2005,0,1,2889,-88.2282241718718,40.1127403927023,0.0026748511790543436,0.005764246365830791
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,urbana,2005,0,1,2890,-88.2196940314048,40.1164366724091,0.0027718550048968856,0.005855740423865796
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2005,0,1,2891,-88.2501874869362,40.1271984436117,0.00242508675868244,0.0061221266816909045
C-Injury,pedalcyclist,clear,unknown,dry,no passing,champaign,2005,0,1,2892,-88.2604353058371,40.1309460744117,0.002308549681271458,0.006214891833981366
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2893,-88.2860457003968,40.1129354384783,0.002017311071164456,0.005769074336375411
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,stop sign/flasher,champaign,2005,0,1,2894,-88.2304362563524,40.1135175193298,0.0026496955959152877,0.005783482591007674
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2895,-88.2483528278687,40.1125723056086,0.0024459503012410266,0.00576008570388807
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2896,-88.2451371508181,40.112631524087,0.0024825186294871347,0.005761551539628085
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2897,-88.233598529755,40.1126947291111,0.00261373456812232,0.005763116054383906
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,stop sign/flasher,champaign,2005,0,1,2898,-88.2767496691821,40.1119204484132,0.002123024522949477,0.005743950274538188
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2005,0,1,2899,-88.2192975701454,40.1090815505928,0.002776363519042558,0.005673679001112235
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2005,0,1,2900,-88.2386878465894,40.1102299835603,0.0025558594128688443,0.0057021061767896595
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2901,-88.1957025647103,40.1077435258105,0.003044683344118605,0.0056405588568605135
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2005,0,1,2902,-88.2096558490404,40.1055976150296,0.0028860081185083774,0.0055874411003325065
B-Injury,pedalcyclist,clear,daylight,dry,other regualtory sig,champaign,2005,0,1,2903,-88.2300647139041,40.1068720201975,0.002653920736062513,0.005618986467469416
C-Injury,pedalcyclist,clear,daylight,unknown,other,champaign,2005,0,1,2904,-88.2332996474712,40.1054179693135,0.0026171334248137625,0.005582994327664156
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2905,-88.2327599098289,40.1041497601197,0.002623271262339039,0.005551602329551879
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2005,0,1,2906,-88.2824567400415,40.0973045195306,0.0020581243363865507,0.005382162003223306
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2005,0,1,2908,-88.2906630238582,40.0773594923907,0.001964803373003883,0.004888462495772531
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,urbana,2005,0,1,2909,-88.2175590773702,40.0982262735974,0.00279613346902717,0.00540497819322271
C-Injury,pedalcyclist,other,daylight,wet,no controls,rantoul,2006,0,1,2911,-88.1558158279455,40.3097027058176,0.0034982709587103493,0.010639656977673906
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,savoy,2006,0,1,2912,-88.2483722267825,40.0741220434174,0.0024457296989118674,0.004808325880650148
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,savoy,2006,0,1,2913,-88.2491690221417,40.0690017715107,0.0024366686291023283,0.004681583725795258
C-Injury,pedalcyclist,clear,daylight,dry,no controls,rantoul,2006,0,1,2914,-88.1405813324882,40.3120341259084,0.0036715159773423782,0.01069736664848126
B-Injury,pedalcyclist,clear,daylight,dry,no controls,thomasboro,2006,0,1,2915,-88.1886574873231,40.2414184512593,0.0031247991947964725,0.00894941596643818
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,rantoul,2006,0,1,2916,-88.1523653136136,40.308210018821,0.0035375098308735755,0.010602708477687928
B-Injury,pedalcyclist,clear,daylight,dry,no controls,unincorporated,2006,0,1,2917,-88.2383863781942,40.0702993042714,0.0025592876785366227,0.004713701570527509
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,unincorporated,2006,0,1,2918,-88.1048478918572,40.128022430872,0.004077872761868086,0.006142522848700574
Fatal,pedalcyclist,clear,daylight,dry,lane use marking,unincorporated,2006,1,0,2919,-88.1620729026061,40.0798615792923,0.003427116188984321,0.00495039668429252
B-Injury,pedalcyclist,clear,daylight,dry,lane use marking,unincorporated,2006,0,1,2920,-88.1604949850494,39.8836262486983,0.0034450600951200184,9.298107993541057e-05
C-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2006,0,1,2921,-88.2037493276406,40.1186313390941,0.0029531764348354837,0.005910065035900807
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2922,-88.1904464690897,40.0837402698292,0.003104455089515494,0.0050464059598974015
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2923,-88.3084472115432,40.0995399944151,0.0017625635328019679,0.0054374967411334055
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2924,-88.2386899367371,40.109010588367,0.002555835643937425,0.005671922472245233
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2927,-88.2335284384328,40.1058225791496,0.002614531638983944,0.005593009640022099
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2929,-88.2446019306359,40.0981116134431,0.0024886050949495084,0.0054021400089824525
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2931,-88.2436165470843,40.1298933213651,0.0024998107690877834,0.006188833024588512
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2932,-88.2435194420392,40.1143618641728,0.002500915037056142,0.005804382669517726
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,2,2933,-88.2438210709038,40.1027702484826,0.0024974849465477346,0.005517455260661967
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2006,0,1,2934,-88.2436152350724,40.1272082944496,0.0024998256891438702,0.0061223705196053755
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2935,-88.245139392038,40.1116409746349,0.002482493142579154,0.005737032456591695
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2936,-88.2468386029274,40.1151356328062,0.002463169901910068,0.005823535774224546
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,champaign,2006,0,1,2937,-88.2468635183287,40.1183086905043,0.0024628865666874392,0.005902078511302612
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2939,-88.2579317394677,40.1212621920213,0.002337019964618281,0.005975186571470646
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2940,-88.2579510659314,40.1271694235645,0.002336800186183658,0.006121408348098011
C-Injury,pedalcyclist,clear,unknown,dry,stop sign/flasher,urbana,2006,0,1,2941,-88.2194386139409,40.1173307463923,0.0027747595844031174,0.00587787144840804
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2942,-88.2580180051909,40.1399603714048,0.0023360389602347076,0.006438022840737505
C-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2943,-88.2581094432226,40.1380109402771,0.002334999136923988,0.0063897685475343404
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2006,0,1,2944,-88.219553400739,40.1274154093055,0.0027734542414705222,0.006127497236236281
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2945,-88.2238802234854,40.1090791828511,0.0027242500857164336,0.005673620392372167
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2006,0,1,2946,-88.2238493764341,40.1055521100858,0.0027246008750150224,0.005586314715886775
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2006,0,1,2947,-88.2254902383238,40.1060029365245,0.0027059411727984395,0.005597474028389481
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2948,-88.2769894893843,40.1274149221728,0.0021202973137999016,0.006127485178234382
B-Injury,pedalcyclist,clear,darkness,dry,traffic signal,champaign,2006,0,1,2950,-88.2769918222689,40.1274116505962,0.0021202707844910963,0.006127404196857801
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2951,-88.2787026678152,40.1092369172089,0.0021008152357743243,0.005677524792913078
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2952,-88.2786112701583,40.1274628304957,0.0021018545999473845,0.0061286710535533384
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,2954,-88.2320774515802,40.1164079324464,0.0026310321030143125,0.005855029023207866
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,2956,-88.2388908350877,40.1163905407916,0.0025535510498338547,0.005854598527358015
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2957,-88.2173795495612,40.1164396975797,0.0027981750396654363,0.005855815305951659
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2958,-88.2090489676502,40.1174420106683,0.002892909507402211,0.005880625574430183
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2961,-88.2718902632294,40.1273609226611,0.0021782851567640625,0.006126148527642653
B-Injury,pedalcyclist,clear,darkness,wet,no controls,urbana,2006,0,1,2962,-88.207717745722,40.1274793142183,0.002908048017791521,0.006129079075345931
B-Injury,pedalcyclist,clear,daylight,dry,no controls,urbana,2006,0,1,2963,-88.2208850562763,40.1105054695945,0.0027583108001260144,0.005708925286056301
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,2964,-88.256963501715,40.112630541337,0.0023480306586038226,0.005761527213604928
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2965,-88.2767799154103,40.1128514858879,0.0021226805661454027,0.005766996256850144
B-Injury,pedalcyclist,clear,dawn,dry,no controls,champaign,2006,0,1,2966,-88.2856606022994,40.1129144671898,0.00202169036467277,0.005768555233807628
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2967,-88.2484910535452,40.1126108763599,0.002444378413943101,0.005761040446179743
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,champaign,2006,0,1,2968,-88.2387470180682,40.1126218572036,0.002555186521273898,0.005761312255141786
B-Injury,pedalcyclist,clear,daylight,dry,traffic signal,urbana,2006,0,1,2969,-88.20495040223,40.1093016445178,0.0029395179457701436,0.005679126988803805
B-Injury,pedalcyclist,rain,daylight,wet,no controls,urbana,2006,0,1,2970,-88.2196862399273,40.1090883188311,0.00277194360872814,0.0056738465353999455
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2971,-88.2320503025876,40.1102997843074,0.002631340838393317,0.005703833955559807
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,no controls,champaign,2006,0,1,2972,-88.2439534509828,40.1102184011857,0.0024959795347461937,0.0057018194781255195
C-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2974,-88.2193203176796,40.108269546644,0.002776104836567785,0.005653579457162954
C-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2975,-88.2447861429864,40.1102123067359,0.002486510252216791,0.005701668622133162
B-Injury,pedalcyclist,clear,darkness,dry,no controls,champaign,2006,0,2,2978,-88.2714755514848,40.108969335006,0.002183001213434329,0.005670901327282016
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,urbana,2006,0,1,2979,-88.2192194701732,40.1046387206819,0.002777251663397375,0.005563705576492997
B-Injury,pedalcyclist,clear,daylight,dry,no controls,champaign,2006,0,1,2980,-88.2782955579024,40.0982866080974,0.002105444845243567,0.005406471653859601
B-Injury,pedalcyclist,clear,daylight,dry,stop sign/flasher,champaign,2006,0,1,2981,-88.2817411248467,40.0983327947409,0.0020662622342317804,0.005407614912426469
C-Injury,pedalcyclist,clear,daylight,dry,lane use marking,champaign,2006,0,1,2982,-88.2927364019534,40.0984561125454,0.0019412251437319306,0.00541066739959107
C-Injury,pedalcyclist,clear,"darkness, lighted road",dry,traffic signal,urbana,2006,0,1,2983,-88.1906998651565,40.0984103686583,0.003101573497116267,0.005409535100578814
B-Injury,pedalcyclist,clear,daylight,wet,unknown,champaign,2007,0,1,2985,-88.2370996220854,40.1053743525026,0.0025739205284836817,0.005581914680195823
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,2986,-88.2304504921992,40.1126402022523,0.002649533707420228,0.005761766350362843
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,unknown,urbana,2007,0,1,2987,-88.1888201949068,40.0983112798236,0.0031229489019234135,0.005407082353408152
B-Injury,pedalcyclist,fog/smoke/haze,"darkness, lighted road",wet,unknown,urbana,2007,0,1,2988,-88.2176287861648,40.1046576381825,0.0027953407482276668,0.005564173841623197
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,2990,-88.2416992757009,40.1163804062139,0.0025216137698810515,0.005854347666028849
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,2992,-88.2042469047165,40.1177102162679,0.0029475180426670306,0.0058872644710078045
C-Injury,pedalcyclist,rain,darkness,dry,unknown,champaign,2007,0,1,2993,-88.2951986176454,40.0984713647621,0.0019132250957729676,0.00541104493790269
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,2994,-88.2500719193022,40.1163095801152,0.0024264009811955055,0.005852594506717637
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,2995,-88.2626494228959,40.0872700854042,0.0022833709838751435,0.005133779529185904
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,2996,-88.2240190415343,40.1163821489437,0.002722671462024084,0.005854390803841501
B-Injury,pedalcyclist,fog/smoke/haze,daylight,dry,unknown,champaign,2007,0,1,2997,-88.242321287702,40.1249036236975,0.002514540317332374,0.006065322975514892
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,2998,-88.2194228544194,40.1154987006214,0.002774938799960442,0.00583252279641702
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,2999,-88.2193314832511,40.1090919835547,0.0027759778629081193,0.005673937248349276
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3000,-88.2191849101375,40.1027694736099,0.002777644676349178,0.005517436080228214
C-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3002,-88.2193996882871,40.1136104471964,0.0027752022426871577,0.005785782835657571
B-Injury,pedalcyclist,clear,darkness,dry,unknown,urbana,2007,0,1,3003,-88.1978096914353,40.1109128528611,0.0030207213291142624,0.005719009249174143
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3004,-88.27647165112,40.0935303280318,0.0021261861139901415,0.005288739393621664
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3005,-88.2768946466232,40.1196916748218,0.002121375855321677,0.005936311539494221
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3006,-88.2766919245779,40.1090135454468,0.0021236811882822484,0.005671995668878699
C-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3007,-88.2437290111783,40.1359601117176,0.0024985318396926214,0.006339004362427568
B-Injury,pedalcyclist,clear,daylight,wet,unknown,champaign,2007,0,1,3008,-88.2434682883775,40.1125597007389,0.0025014967509106867,0.00575977369538991
B-Injury,pedalcyclist,clear,unknown,unknown,unknown,champaign,2007,0,1,3009,-88.272879057055,40.1346520097805,0.002167040701362233,0.006306624898739152
C-Injury,pedalcyclist,rain,daylight,wet,unknown,urbana,2007,0,1,3012,-88.2093984377135,40.08374115344,0.0028889353720068416,0.005046427831926695
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3014,-88.1784422705228,40.1129941058709,0.0032409655246797616,0.0057705265310815795
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3015,-88.205002218461,40.1135672278448,0.0029389286972498073,0.005784713026504179
B-Injury,pedalcyclist,rain,"darkness, lighted road",wet,unknown,champaign,2007,0,1,3016,-88.241210341359,40.1211186201491,0.002527173877822275,0.00597163273511374
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3017,-88.2289634213178,40.1163601947735,0.002666444515085408,0.005853847371990612
B-Injury,pedalcyclist,clear,daylight,dry,unknown,urbana,2007,0,1,3018,-88.1994297781363,40.1273950199076,0.0030022978800746457,0.0061269925372139135
B-Injury,pedalcyclist,clear,"darkness, lighted road",dry,unknown,champaign,2007,0,1,3019,-88.2321201476977,40.1239313393968,0.0026305465674287608,0.00604125601000057
B-Injury,pedalcyclist,clear,daylight,dry,unknown,champaign,2007,0,1,3020,-88.2321210057336,40.1232601339189,0.0026305368099381675,0.006024641652370814
