"crash_severity","collision_type","weather","light","road_surface","traffic_control","city","year","fatality","injury","id","Geometry"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3752","POINT (-88.2879169494606 40.0914807495399)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3753","POINT (-88.2670330514319 40.1274588568295)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3755","POINT (-88.2403983555643 40.1102007329551)"
"A-Injury","Pedestrian","Clear","Daylight","Unknown","Unknown","Urbana","2007","0","1","3757","POINT (-88.2217103711647 40.1090800166519)"
"C-Injury","Pedestrian","Clear","Daylight","Wet","Unknown","Urbana","2007","0","1","3758","POINT (-88.2088550757723 40.1089457800526)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3759","POINT (-88.2466736708905 40.1163409671625)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Unknown","Champaign","2007","0","1","3760","POINT (-88.2369446411135 40.110260164997)"
"C-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Unknown","Champaign","2007","0","2","3761","POINT (-88.2351057082398 40.119320213591)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2008","0","1","3776","POINT (-88.2579034539181 40.1182694417485)"
"B-Injury","Pedestrian","Clear","Daylight","Snow or Slush","No Controls","Champaign","2008","0","1","3777","POINT (-88.2396709020909 40.1249303657408)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2008","0","1","3778","POINT (-88.2350448087219 40.1102729055467)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2008","0","1","3779","POINT (-88.2304492758855 40.1126805320428)"
"C-Injury","Pedestrian","Clear","Dusk","Dry","Unknown","Champaign","2008","0","1","3780","POINT (-88.235358138675 40.1193267551509)"
"C-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2008","0","1","3781","POINT (-88.2391089948922 40.1493900032817)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2008","0","1","3782","POINT (-88.2414399970504 40.0980493798322)"
"Property Damage","Pedestrian","Clear","Daylight","Dry","No Controls","Rantoul","2008","0","0","3783","POINT (-88.1523409657644 40.3069907479912)"
"Fatal","Pedestrian","Clear","Darkness","Dry","No Controls","Unincorporated","2008","1","0","3784","POINT (-88.1623897304649 40.0958474994821)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Traffic Signal","Urbana","2008","0","1","3785","POINT (-88.2050012669516 40.1124483992739)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2008","0","1","3786","POINT (-88.2026448821197 40.1056557362886)"
"A-Injury","Pedestrian","Clear","Daylight","Ice","No Controls","Urbana","2008","0","1","3787","POINT (-88.2284266289458 40.1103735713161)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Urbana","2008","0","1","3788","POINT (-88.2238585970579 40.1059599453352)"
"B-Injury","Pedestrian","Rain","Daylight","Wet","Stop Sign/Flasher","Champaign","2008","0","1","3789","POINT (-88.2389207557935 40.135258961612)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2008","0","1","3790","POINT (-88.2579582219878 40.1262787556897)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2008","0","1","3791","POINT (-88.2468687766537 40.1202113312187)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2008","0","1","3792","POINT (-88.2812705048145 40.105592936603)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2008","0","1","3793","POINT (-88.2239889413726 40.1128111217479)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Rantoul","2008","0","2","3794","POINT (-88.136491736071 40.3104230002629)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Urbana","2008","0","1","3795","POINT (-88.2182456893914 40.110603905649)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2008","0","1","3796","POINT (-88.2769925518733 40.1307454230602)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2008","0","1","3797","POINT (-88.2857890579038 40.0983802499076)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Unincorporated","2008","0","3","3798","POINT (-88.3650377032326 40.2073702249219)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2008","0","1","3799","POINT (-88.2579890462627 40.1465189559963)"
"B-Injury","Pedestrian","Rain","Daylight","Wet","Traffic Signal","Champaign","2008","0","1","3800","POINT (-88.2452185440056 40.1173596555547)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","Lane Use Marking","Mahomet","2008","0","1","3801","POINT (-88.3763122468765 40.1967939856521)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Tolono","2008","0","1","3802","POINT (-88.2625294083272 39.9863999524333)"
"C-Injury","Pedestrian","Rain","Daylight","Wet","Stop Sign/Flasher","Champaign","2008","0","1","3803","POINT (-88.2860099103096 40.1093087484319)"
"A-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Champaign","2008","0","1","3804","POINT (-88.2320504653094 40.110299991431)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Traffic Signal","Urbana","2008","0","1","3805","POINT (-88.2191305958169 40.1006490504101)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2008","0","1","3806","POINT (-88.2156192888248 40.1164501497193)"
"Property Damage","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2008","0","0","3807","POINT (-88.2074105681976 40.1124603930175)"
"C-Injury","Pedestrian","Snow","Daylight","Snow or Slush","Traffic Signal","Champaign","2008","0","1","3808","POINT (-88.2335703585087 40.1102808682423)"
"A-Injury","Pedestrian","Clear","Daylight","Wet","No Controls","Champaign","2008","0","1","3809","POINT (-88.2951587696771 40.088680234933)"
"B-Injury","Pedestrian","Clear","Dusk","Dry","Traffic Signal","Champaign","2008","0","1","3810","POINT (-88.2435287017561 40.1211196078702)"
"B-Injury","Pedestrian","Clear","Dusk","Dry","No Controls","Champaign","2008","0","1","3811","POINT (-88.2496088415431 40.0980981082029)"
"B-Injury","Pedestrian","Snow","Dusk","Snow or Slush","No Controls","Champaign","2008","0","1","3812","POINT (-88.2771914568656 40.13750602167)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Stop Sign/Flasher","Urbana","2008","0","1","3813","POINT (-88.2088691230548 40.1092204462115)"
"Fatal","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2009","1","0","3814","POINT (-88.2144300051288 40.116460255706)"
"C-Injury","Pedestrian","Clear","Darkness","Dry","Lane Use Marking","Urbana","2009","0","1","3815","POINT (-88.1937612568049 40.1345457547347)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2009","0","1","3816","POINT (-88.2961372098039 40.1093545339774)"
"B-Injury","Pedestrian","Clear","Daylight","Wet","Traffic Signal","Champaign","2009","0","1","3817","POINT (-88.2576295460503 40.098149983044)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2009","0","1","3818","POINT (-88.2334904622336 40.1041397018553)"
"B-Injury","Pedestrian","Snow","Daylight","Snow or Slush","No Controls","Unincorporated","2009","0","1","3819","POINT (-88.2973482108826 40.0907604021438)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2009","0","2","3820","POINT (-88.2828294413204 40.1128913560889)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2009","0","2","3821","POINT (-88.2812784029397 40.1061421903371)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2009","0","1","3822","POINT (-88.2541137366633 40.1126498233272)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2009","0","1","3823","POINT (-88.2451522407237 40.1128646903486)"
"C-Injury","Pedestrian","Unknown","Daylight","Wet","Traffic Signal","Champaign","2009","0","1","3824","POINT (-88.2435090726112 40.1163595657812)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Champaign","2009","0","1","3825","POINT (-88.268919463718 40.1298999493391)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2009","0","1","3826","POINT (-88.2450414552577 40.1125894740614)"
"Fatal","Pedestrian","Clear","Darkness","Dry","No Controls","Unincorporated","2009","1","0","3827","POINT (-88.365320145246 40.1980559161844)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","School Zone","Urbana","2009","0","1","3828","POINT (-88.2264899047748 40.1127572982999)"
"C-Injury","Pedestrian","Clear","Daylight","Unknown","Traffic Signal","Urbana","2009","0","1","3829","POINT (-88.2050012736326 40.1124497905026)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2009","0","1","3830","POINT (-88.2049686952829 40.1163195845287)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2009","0","1","3831","POINT (-88.2353995690564 40.1112697557386)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2009","0","1","3832","POINT (-88.2453883065787 40.1221494330963)"
"C-Injury","Pedestrian","Clear","Daylight","Wet","No Controls","Urbana","2009","0","1","3833","POINT (-88.2037060302514 40.1056398033404)"
"B-Injury","Pedestrian","Other","Daylight","Dry","No Controls","Tolono","2009","0","1","3834","POINT (-88.2589196894111 39.9860719650366)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Police/Flagman","Champaign","2009","0","1","3835","POINT (-88.2468489588096 40.1163408818701)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Fisher","2009","0","1","3836","POINT (-88.3496486201198 40.3157155872327)"
"B-Injury","Pedestrian","Clear","Daylight","Unknown","No Controls","Champaign","2009","0","1","3837","POINT (-88.2521628812277 40.1423961307388)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2009","0","1","3838","POINT (-88.276599634314 40.1045673248563)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Unincorporated","2009","0","1","3839","POINT (-88.2063088770557 40.1124801728085)"
"C-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Urbana","2009","0","1","3840","POINT (-88.2076787042519 40.1247892281622)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2009","0","1","3841","POINT (-88.2193194627533 40.1105695513036)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Urbana","2009","0","1","3842","POINT (-88.2193194577696 40.1105691101595)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2009","0","1","3843","POINT (-88.2388154280783 40.1256099685745)"
"B-Injury","Pedestrian","Unknown","Daylight","Dry","Unknown","Urbana","2009","0","1","3844","POINT (-88.2194812040136 40.1236958833109)"
"Fatal","Pedestrian","Clear","Darkness, lighted road","Dry","Lane Use Marking","Urbana","2009","1","0","3845","POINT (-88.2238760648363 40.1350574396831)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2009","0","1","3846","POINT (-88.2769890158216 40.127410264052)"
"C-Injury","Pedestrian","Rain","Daylight","Wet","Stop Sign/Flasher","Urbana","2009","0","1","3847","POINT (-88.2238586035953 40.105960327461)"
"A-Injury","Pedestrian","Rain","Daylight","Wet","No Controls","Urbana","2009","0","1","3848","POINT (-88.2045987190108 40.11248019111)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Other Warning Sign","Champaign","2009","0","1","3849","POINT (-88.2386912386381 40.1079468779865)"
"C-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2009","0","1","3850","POINT (-88.2370221363355 40.1126392759773)"
"A-Injury","Pedestrian","Rain","Darkness","Wet","Traffic Signal","Champaign","2009","0","1","3851","POINT (-88.2335626825195 40.1163554469249)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2009","0","1","3852","POINT (-88.223742262992 40.0959264036063)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Other","Urbana","2009","0","1","3853","POINT (-88.2256096387903 40.1127696816926)"
"A-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Urbana","2009","0","2","3854","POINT (-88.2287612428903 40.1173598488223)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Gifford","2009","0","1","3855","POINT (-88.0213898402492 40.3095213633196)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Urbana","2009","0","1","3856","POINT (-88.1989913698891 40.1163286475809)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Other","Champaign","2009","0","1","3857","POINT (-88.243470088495 40.110221279307)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Stop Sign/Flasher","Champaign","2009","0","1","3858","POINT (-88.2353992655996 40.1102708460989)"
"Fatal","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Mahomet","2006","1","0","3859","POINT (-88.4103563600608 40.2002228372178)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Mahomet","2006","0","1","3860","POINT (-88.4009010478584 40.1943320051464)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Traffic Signal","Champaign","2006","0","1","3874","POINT (-88.230451159567 40.1103196566364)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2006","0","1","3875","POINT (-88.2289424347108 40.1114879192957)"
"A-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Champaign","2006","0","1","3876","POINT (-88.2436208197678 40.1284417108248)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2006","0","1","3877","POINT (-88.2435309210844 40.1212132168621)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2006","0","1","3878","POINT (-88.2484154609834 40.1437322537124)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2006","0","1","3879","POINT (-88.245210984083 40.1163495254642)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2006","0","1","3880","POINT (-88.2452400693614 40.1271798743577)"
"A-Injury","Pedestrian","Rain","Daylight","Wet","Traffic Signal","Champaign","2006","0","1","3881","POINT (-88.2468468828576 40.1163417351464)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Urbana","2006","0","2","3882","POINT (-88.2192523166444 40.1059768134269)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2006","0","1","3883","POINT (-88.2193065279851 40.1105866848024)"
"B-Injury","Pedestrian","Rain","Daylight","Wet","Traffic Signal","Urbana","2006","0","1","3884","POINT (-88.2239891127331 40.1128110579486)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Urbana","2006","0","1","3885","POINT (-88.2238692194267 40.1070117653933)"
"A-Injury","Pedestrian","Clear","Dusk","Dry","No Controls","Champaign","2006","0","1","3886","POINT (-88.2724605431086 40.1200340923848)"
"B-Injury","Pedestrian","Rain","Darkness","Wet","No Controls","Champaign","2006","0","1","3887","POINT (-88.2764615520029 40.1023684097055)"
"A-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Urbana","2006","0","3","3888","POINT (-88.2160501768253 40.1127805312967)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Urbana","2006","0","1","3889","POINT (-88.2193995571015 40.1128405930984)"
"A-Injury","Pedestrian","Clear","Darkness, lighted road","Wet","No Controls","Champaign","2006","0","1","3890","POINT (-88.2368854626155 40.1193188022904)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","Traffic Signal","Urbana","2006","0","1","3891","POINT (-88.209020083099 40.1165091352547)"
"B-Injury","Pedestrian","Rain","Darkness","Wet","No Controls","Urbana","2006","0","5","3892","POINT (-88.221851117118 40.1200750946798)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2006","0","1","3893","POINT (-88.2652437285152 40.1273192121104)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2006","0","1","3894","POINT (-88.2370248123614 40.1303739513409)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2006","0","1","3896","POINT (-88.2706965993518 40.1463778821905)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2015","0","1","3918","POINT (-88.1940222238698 40.1008346826592)"
"C-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","Traffic Signal","Champaign","2015","0","1","3919","POINT (-88.2304501109507 40.1103199008433)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2015","0","1","3920","POINT (-88.2230394116088 40.1350852322437)"
"A-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","Traffic Signal","Champaign","2015","0","1","3921","POINT (-88.2302882304196 40.1041700176493)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Urbana","2015","0","1","3922","POINT (-88.2248077540472 40.0945393825897)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2015","0","2","3923","POINT (-88.2517106451795 40.1135560700215)"
"C-Injury","Pedestrian","Snow","Darkness, Lighted Road","Snow or Slush","Stop Sign/Flasher","Champaign","2015","0","1","3924","POINT (-88.2435092522244 40.1153488171772)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2015","0","1","3925","POINT (-88.2424889495578 40.1232922458676)"
"A-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","Traffic Signal","Champaign","2004","0","1","508","POINT (-88.2578465808394 40.1182575235972)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2015","0","1","3926","POINT (-88.2430802527852 40.1153193932154)"
"Fatal","Pedestrian","Clear","Darkness, Lighted Road","Dry","Lane Use Marking","Champaign","2015","1","0","3927","POINT (-88.2421672760822 40.1272092263622)"
"C-Injury","Pedestrian","Rain","Daylight","Wet","No Controls","Champaign","2015","0","1","3928","POINT (-88.2353900003852 40.1126499995008)"
"A-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","No Controls","Champaign","2015","0","1","3929","POINT (-88.2516999976742 40.1126296959937)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Savoy","2015","0","1","3930","POINT (-88.2467978035156 40.0668208541607)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2015","0","1","3931","POINT (-88.2386898671969 40.1090102042692)"
"A-Injury","Pedestrian","Rain","Darkness","Wet","Stop Sign/Flasher","Champaign","2015","0","1","3932","POINT (-88.2385300018245 40.0945335614308)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2015","0","1","3939","POINT (-88.278639788053 40.0950739496802)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Traffic signal","Urbana","2003","0","1","56","POINT (-88.2156940193367 40.1164623883943)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2006","0","1","877","POINT (-88.2049982390267 40.1135682050863)"
"A-Injury","Pedestrian","Clear","Darkness","Wet","No Controls","Champaign","2006","0","1","879","POINT (-88.2335776551185 40.1090905058447)"
"A-Injury","Pedestrian","Clear","Darkness","Wet","No Controls","Rantoul","2003","0","2","84","POINT (-88.1557803855935 40.3041497240028)"
"A-Injury","Pedestrian","Snow","Dawn","Snow or slush","Traffic signal","Champaign","2003","0","1","75","POINT (-88.2828720970404 40.1129002853071)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Urbana","2007","0","1","3446","GEOMETRYCOLLECTION EMPTY"
"Fatal","Pedestrian","Clear","Darkness","Dry","No Controls","Urbana","2006","1","0","3895","POINT (-88.1844244035989 40.1420286026266)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2015","0","1","3933","POINT (-88.2334300005415 40.1014899992586)"
"B-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","Traffic Signal","Champaign","2015","0","1","3934","POINT (-88.2333300003 40.0980899991063)"
"B-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","Traffic Signal","Champaign","2015","0","1","3935","POINT (-88.2468100014295 40.1126099995082)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Champaign","2015","0","1","3936","POINT (-88.2333981075929 40.1005150079686)"
"C-Injury","Pedestrian","Clear","Dusk","Dry","No Controls","Champaign","2015","0","1","3937","POINT (-88.2694998813618 40.1334051878538)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Champaign","2015","0","1","3938","POINT (-88.2737800002652 40.132633247601)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Traffic signal","Rantoul","2001","0","1","219","POINT (-88.1552206128093 40.308211921205)"
"A-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","No Controls","Rantoul","2003","0","1","103","POINT (-88.1455409798065 40.308836829652)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2014","0","1","3664","POINT (-88.2001429575088 40.1220668558702)"
"Fatal","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","1","0","3762","POINT (-88.2681800363888 40.1273093621829)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","Unknown","Champaign","2007","0","2","3763","POINT (-88.2304102645801 40.1094126601918)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3764","POINT (-88.2664562440036 40.0984068596839)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3765","POINT (-88.2655109072201 40.1273284793308)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Urbana","2007","0","1","3766","GEOMETRYCOLLECTION EMPTY"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Urbana","2007","0","1","3767","GEOMETRYCOLLECTION EMPTY"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3768","GEOMETRYCOLLECTION EMPTY"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Unknown","Champaign","2007","0","1","3769","GEOMETRYCOLLECTION EMPTY"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Rantoul","2008","0","1","3770","POINT (-88.1523712274982 40.3082188340788)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Rantoul","2008","0","1","3771","POINT (-88.1537067015012 40.3069721538489)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Champaign","2008","0","1","3772","POINT (-88.2817567550111 40.1128807440455)"
"B-Injury","Pedestrian","Clear","Daylight","Wet","No Controls","Champaign","2008","0","1","3773","POINT (-88.2303200157667 40.1163639866862)"
"A-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Stop Sign/Flasher","Urbana","2008","0","1","3774","POINT (-88.2144568567194 40.1183410234458)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Traffic Signal","Champaign","2008","0","1","3775","POINT (-88.2289315327461 40.1163992286382)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2006","0","1","3897","POINT (-88.2255508638485 40.1105598540772)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Lane Use Marking","Champaign","2006","0","1","3898","POINT (-88.2292789494927 40.1126472081763)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","Lane Use Marking","Champaign","2006","0","1","3899","POINT (-88.2869533772499 40.1129274595469)"
"C-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Traffic Signal","Champaign","2006","0","1","3900","POINT (-88.2387095415641 40.1102325778469)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Traffic Signal","Champaign","2006","0","1","3901","POINT (-88.2434887145717 40.1102217991316)"
"B-Injury","Pedestrian","Rain","Darkness","Wet","No Controls","Champaign","2006","0","1","3902","POINT (-88.2370603934771 40.110260141581)"
"B-Injury","Pedestrian","Rain","Darkness, lighted road","Wet","Stop Sign/Flasher","Urbana","2006","0","1","3903","POINT (-88.2218766391543 40.1041513739853)"
"B-Injury","Pedestrian","Clear","Darkness, lighted road","Dry","No Controls","Urbana","2006","0","1","3904","POINT (-88.1946989741475 40.0947409201836)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2006","0","1","3905","POINT (-88.1944855055429 40.0947463888951)"
"Fatal","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Urbana","2015","1","0","3906","POINT (-88.209629129054 40.1055793070674)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2015","0","1","3907","POINT (-88.1978419664142 40.1308459926589)"
"B-Injury","Pedestrian","Clear","Darkness, Lighted Road","Dry","No Controls","Urbana","2015","0","1","3908","POINT (-88.2192594069046 40.1073900147438)"
"B-Injury","Pedestrian","Clear","Dusk","Dry","Traffic Signal","Urbana","2015","0","1","3909","POINT (-88.2193200015034 40.1105700001104)"
"B-Injury","Pedestrian","Rain","Daylight","Wet","No Controls","Urbana","2015","0","1","3910","POINT (-88.2207976654046 40.1090836055249)"
"Fatal","Pedestrian","Clear","Darkness","Dry","Lane Use Marking","Urbana","2015","1","0","3911","POINT (-88.1914035061912 40.140752684443)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Stop Sign/Flasher","Urbana","2015","0","2","3912","POINT (-88.2191981155866 40.1037001924017)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","School Zone","Urbana","2015","0","1","3913","POINT (-88.2072500483188 40.1055684345127)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","Other Warning Sign","Urbana","2015","0","1","3914","POINT (-88.2016561766576 40.0837799998424)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2015","0","1","3915","POINT (-88.224260894264 40.1273999824244)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","School Zone","St Joseph","2015","0","1","3916","POINT (-88.0417102698081 40.1150326626615)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Urbana","2015","0","1","3917","POINT (-88.2011296586413 40.1238241333858)"
"A-Injury","Pedestrian","Clear","Daylight","Dry","Lane Use Marking","Champaign","2005","0","1","609","POINT (-88.2469754516474 40.1347511311834)"
"A-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Unincorporated","2010","0","1","1672","POINT (-88.2283150119767 40.0835001766927)"
"A-Injury","Pedestrian","Rain","Daylight","Wet","Other","Urbana","2012","0","3","2109","POINT (-88.2191999584708 40.1037001637469)"
"C-Injury","Pedestrian","Clear","Daylight","Dry","Lane Use Marking","Urbana","2010","0","1","3476","POINT (-88.2269718335933 40.1104683834932)"
"A-Injury","Pedestrian","Clear","Dusk","Dry","Unknown","Urbana","2007","0","1","3732","POINT (-88.2195085825512 40.1200907205493)"
"A-Injury","Pedestrian","Rain","Daylight","Wet","Unknown","Champaign","2007","0","1","3756","POINT (-88.2500885189161 40.1181050454494)"
"B-Injury","Pedestrian","Clear","Darkness","Dry","No Controls","Unincorporated","2006","0","1","3861","POINT (-88.2347542943555 40.1855226857284)"
"B-Injury","Pedestrian","Clear","Daylight","Dry","No Controls","Unincorporated","2006","0","1","3862","POINT (-88.072355051751 40.1133826842237)"
